user,recipe,score,rank
user_5970,300037,5,9
user_5970,241469,5,10
user_5971,205980,5,1
user_5971,295802,5,2
user_5971,300909,5,3
user_5971,sticky-toffee-puddings,5,4
user_5971,296256,5,5
user_5971,296621,5,6
user_5971,80843,5,7
user_5971,268707,5,8
user_5971,300037,5,9
user_5971,241469,5,10
user_5972,205980,5,1
user_5972,295802,5,2
user_5972,300909,5,3
user_5972,sticky-toffee-puddings,5,4
user_5972,296256,5,5
user_5972,296621,5,6
user_5972,80843,5,7
user_5972,268707,5,8
user_5972,300037,5,9
user_5972,241469,5,10
user_5973,205980,5,1
user_5973,295802,5,2
user_5973,300909,5,3
user_5973,sticky-toffee-puddings,5,4
user_5973,296256,5,5
user_5973,296621,5,6
user_5973,80843,5,7
user_5973,268707,5,8
user_5973,300037,5,9
user_5973,241469,5,10
user_5974,205980,5,1
user_5974,295802,5,2
user_5974,300909,5,3
user_5974,sticky-toffee-puddings,5,4
user_5974,296256,5,5
user_5974,296621,5,6
user_5974,80843,5,7
user_5974,268707,5,8
user_5974,300037,5,9
user_5974,241469,5,10
user_5975,205980,5,1
user_5975,295802,5,2
user_5975,300909,5,3
user_5975,sticky-toffee-puddings,5,4
user_5975,296256,5,5
user_5975,296621,5,6
user_5975,80843,5,7
user_5975,268707,5,8
user_5975,300037,5,9
user_5975,241469,5,10
user_5976,205980,5,1
user_5976,295802,5,2
user_5976,300909,5,3
user_5976,sticky-toffee-puddings,5,4
user_5976,296256,5,5
user_5976,296621,5,6
user_5976,80843,5,7
user_5976,268707,5,8
user_5976,300037,5,9
user_5976,241469,5,10
user_5977,205980,5,1
user_5977,295802,5,2
user_5977,300909,5,3
user_5977,sticky-toffee-puddings,5,4
user_5977,296256,5,5
user_5977,296621,5,6
user_5977,80843,5,7
user_5977,268707,5,8
user_5977,300037,5,9
user_5977,241469,5,10
user_5978,205980,5,1
user_5978,295802,5,2
user_5978,300909,5,3
user_5978,sticky-toffee-puddings,5,4
user_5978,296256,5,5
user_5978,296621,5,6
user_5978,80843,5,7
user_5978,268707,5,8
user_5978,300037,5,9
user_5978,241469,5,10
user_5979,205980,5,1
user_5979,295802,5,2
user_5979,300909,5,3
user_5979,sticky-toffee-puddings,5,4
user_5979,296256,5,5
user_5979,296621,5,6
user_5979,80843,5,7
user_5979,268707,5,8
user_5979,300037,5,9
user_5979,241469,5,10
user_5980,205980,5,1
user_5980,295802,5,2
user_5980,300909,5,3
user_5980,sticky-toffee-puddings,5,4
user_5980,296256,5,5
user_5980,296621,5,6
user_5980,80843,5,7
user_5980,268707,5,8
user_5980,300037,5,9
user_5980,241469,5,10
user_5981,205980,5,1
user_5981,295802,5,2
user_5981,300909,5,3
user_5981,sticky-toffee-puddings,5,4
user_5981,296256,5,5
user_5981,296621,5,6
user_5981,80843,5,7
user_5981,268707,5,8
user_5981,300037,5,9
user_5981,241469,5,10
user_5982,205980,5,1
user_5982,295802,5,2
user_5982,300909,5,3
user_5982,sticky-toffee-puddings,5,4
user_5982,296256,5,5
user_5982,296621,5,6
user_5982,80843,5,7
user_5982,268707,5,8
user_5982,300037,5,9
user_5982,241469,5,10
user_5983,205980,5,1
user_5983,295802,5,2
user_5983,300909,5,3
user_5983,sticky-toffee-puddings,5,4
user_5983,296256,5,5
user_5983,296621,5,6
user_5983,80843,5,7
user_5983,268707,5,8
user_5983,300037,5,9
user_5983,241469,5,10
user_5984,205980,5,1
user_5984,295802,5,2
user_5984,300909,5,3
user_5984,sticky-toffee-puddings,5,4
user_5984,296256,5,5
user_5984,296621,5,6
user_5984,80843,5,7
user_5984,268707,5,8
user_5984,300037,5,9
user_5984,241469,5,10
user_5985,205980,5,1
user_5985,295802,5,2
user_5985,300909,5,3
user_5985,sticky-toffee-puddings,5,4
user_5985,296256,5,5
user_5985,296621,5,6
user_5985,80843,5,7
user_5985,268707,5,8
user_5985,300037,5,9
user_5985,241469,5,10
user_5986,205980,5,1
user_5986,295802,5,2
user_5986,300909,5,3
user_5986,sticky-toffee-puddings,5,4
user_5986,296256,5,5
user_5986,296621,5,6
user_5986,80843,5,7
user_5986,268707,5,8
user_5986,300037,5,9
user_5986,241469,5,10
user_5987,205980,5,1
user_5987,295802,5,2
user_5987,300909,5,3
user_5987,sticky-toffee-puddings,5,4
user_5987,296256,5,5
user_5987,296621,5,6
user_5987,80843,5,7
user_5987,268707,5,8
user_5987,300037,5,9
user_5987,241469,5,10
user_5988,205980,5,1
user_5988,295802,5,2
user_5988,300909,5,3
user_5988,sticky-toffee-puddings,5,4
user_5988,296256,5,5
user_5988,296621,5,6
user_5988,80843,5,7
user_5988,268707,5,8
user_5988,300037,5,9
user_5988,241469,5,10
user_5989,205980,5,1
user_5989,295802,5,2
user_5989,300909,5,3
user_5989,sticky-toffee-puddings,5,4
user_5989,296256,5,5
user_5989,296621,5,6
user_5989,80843,5,7
user_5989,268707,5,8
user_5989,300037,5,9
user_5989,241469,5,10
user_5990,205980,5,1
user_5990,295802,5,2
user_5990,300909,5,3
user_5990,sticky-toffee-puddings,5,4
user_5990,296256,5,5
user_5990,296621,5,6
user_5990,80843,5,7
user_5990,268707,5,8
user_5990,300037,5,9
user_5990,241469,5,10
user_5991,205980,5,1
user_5991,295802,5,2
user_5991,300909,5,3
user_5991,sticky-toffee-puddings,5,4
user_5991,296256,5,5
user_5991,296621,5,6
user_5991,80843,5,7
user_5991,268707,5,8
user_5991,300037,5,9
user_5991,241469,5,10
user_5992,205980,5,1
user_5992,295802,5,2
user_5992,300909,5,3
user_5992,sticky-toffee-puddings,5,4
user_5992,296256,5,5
user_5992,296621,5,6
user_5992,80843,5,7
user_5992,268707,5,8
user_5992,300037,5,9
user_5992,241469,5,10
user_5993,205980,5,1
user_5993,295802,5,2
user_5993,300909,5,3
user_5993,sticky-toffee-puddings,5,4
user_5993,296256,5,5
user_5993,296621,5,6
user_5993,80843,5,7
user_5993,268707,5,8
user_5993,300037,5,9
user_5993,241469,5,10
user_5994,205980,5,1
user_5994,295802,5,2
user_5994,300909,5,3
user_5994,sticky-toffee-puddings,5,4
user_5994,296256,5,5
user_5994,296621,5,6
user_5994,80843,5,7
user_5994,268707,5,8
user_5994,300037,5,9
user_5994,241469,5,10
user_5995,205980,5,1
user_5995,295802,5,2
user_5995,300909,5,3
user_5995,sticky-toffee-puddings,5,4
user_5995,296256,5,5
user_5995,296621,5,6
user_5995,80843,5,7
user_5995,268707,5,8
user_5995,300037,5,9
user_5995,241469,5,10
user_5996,205980,5,1
user_5996,295802,5,2
user_5996,300909,5,3
user_5996,sticky-toffee-puddings,5,4
user_5996,296256,5,5
user_5996,296621,5,6
user_5996,80843,5,7
user_5996,268707,5,8
user_5996,300037,5,9
user_5996,241469,5,10
user_5997,205980,5,1
user_5997,295802,5,2
user_5997,300909,5,3
user_5997,sticky-toffee-puddings,5,4
user_5997,296256,5,5
user_5997,296621,5,6
user_5997,80843,5,7
user_5997,268707,5,8
user_5997,300037,5,9
user_5997,241469,5,10
user_5998,205980,5,1
user_5998,295802,5,2
user_5998,300909,5,3
user_5998,sticky-toffee-puddings,5,4
user_5998,296256,5,5
user_5998,296621,5,6
user_5998,80843,5,7
user_5998,268707,5,8
user_5998,300037,5,9
user_5998,241469,5,10
user_5999,205980,5,1
user_5999,295802,5,2
user_5999,300909,5,3
user_5999,sticky-toffee-puddings,5,4
user_5999,296256,5,5
user_5999,296621,5,6
user_5999,80843,5,7
user_5999,268707,5,8
user_5999,300037,5,9
user_5999,241469,5,10
user_6000,205980,5,1
user_6000,295802,5,2
user_6000,300909,5,3
user_6000,sticky-toffee-puddings,5,4
user_6000,296256,5,5
user_6000,296621,5,6
user_6000,80843,5,7
user_6000,268707,5,8
user_6000,300037,5,9
user_6000,241469,5,10
user_6001,205980,5,1
user_6001,295802,5,2
user_6001,300909,5,3
user_6001,sticky-toffee-puddings,5,4
user_6001,296256,5,5
user_6001,296621,5,6
user_6001,80843,5,7
user_6001,268707,5,8
user_6001,300037,5,9
user_6001,241469,5,10
user_6002,205980,5,1
user_6002,295802,5,2
user_6002,300909,5,3
user_6002,sticky-toffee-puddings,5,4
user_6002,296256,5,5
user_6002,296621,5,6
user_6002,80843,5,7
user_6002,268707,5,8
user_6002,300037,5,9
user_6002,241469,5,10
user_6003,205980,5,1
user_6003,295802,5,2
user_6003,300909,5,3
user_6003,sticky-toffee-puddings,5,4
user_6003,296256,5,5
user_6003,296621,5,6
user_6003,80843,5,7
user_6003,268707,5,8
user_6003,300037,5,9
user_6003,241469,5,10
user_6004,205980,5,1
user_6004,295802,5,2
user_6004,300909,5,3
user_6004,sticky-toffee-puddings,5,4
user_6004,296256,5,5
user_6004,296621,5,6
user_6004,80843,5,7
user_6004,268707,5,8
user_6004,300037,5,9
user_6004,241469,5,10
user_6005,205980,5,1
user_6005,295802,5,2
user_6005,300909,5,3
user_6005,sticky-toffee-puddings,5,4
user_6005,296256,5,5
user_6005,296621,5,6
user_6005,80843,5,7
user_6005,268707,5,8
user_6005,300037,5,9
user_6005,241469,5,10
user_6006,205980,5,1
user_6006,295802,5,2
user_6006,300909,5,3
user_6006,sticky-toffee-puddings,5,4
user_6006,296256,5,5
user_6006,296621,5,6
user_6006,80843,5,7
user_6006,268707,5,8
user_6006,300037,5,9
user_6006,241469,5,10
user_6007,205980,5,1
user_6007,295802,5,2
user_6007,300909,5,3
user_6007,sticky-toffee-puddings,5,4
user_6007,296256,5,5
user_6007,296621,5,6
user_6007,80843,5,7
user_6007,268707,5,8
user_6007,300037,5,9
user_6007,241469,5,10
user_6008,205980,5,1
user_6008,295802,5,2
user_6008,300909,5,3
user_6008,sticky-toffee-puddings,5,4
user_6008,296256,5,5
user_6008,296621,5,6
user_6008,80843,5,7
user_6008,268707,5,8
user_6008,300037,5,9
user_6008,241469,5,10
user_6009,205980,5,1
user_6009,295802,5,2
user_6009,300909,5,3
user_6009,sticky-toffee-puddings,5,4
user_6009,296256,5,5
user_6009,296621,5,6
user_6009,80843,5,7
user_6009,268707,5,8
user_6009,300037,5,9
user_6009,241469,5,10
user_6010,205980,5,1
user_6010,295802,5,2
user_6010,300909,5,3
user_6010,sticky-toffee-puddings,5,4
user_6010,296256,5,5
user_6010,296621,5,6
user_6010,80843,5,7
user_6010,268707,5,8
user_6010,300037,5,9
user_6010,241469,5,10
user_6011,205980,5,1
user_6011,295802,5,2
user_6011,300909,5,3
user_6011,sticky-toffee-puddings,5,4
user_6011,296256,5,5
user_6011,296621,5,6
user_6011,80843,5,7
user_6011,268707,5,8
user_6011,300037,5,9
user_6011,241469,5,10
user_6012,205980,5,1
user_6012,295802,5,2
user_6012,300909,5,3
user_6012,sticky-toffee-puddings,5,4
user_6012,296256,5,5
user_6012,296621,5,6
user_6012,80843,5,7
user_6012,268707,5,8
user_6012,300037,5,9
user_6012,241469,5,10
user_6013,205980,5,1
user_6013,295802,5,2
user_6013,300909,5,3
user_6013,sticky-toffee-puddings,5,4
user_6013,296256,5,5
user_6013,296621,5,6
user_6013,80843,5,7
user_6013,268707,5,8
user_6013,300037,5,9
user_6013,241469,5,10
user_6014,205980,5,1
user_6014,295802,5,2
user_6014,300909,5,3
user_6014,sticky-toffee-puddings,5,4
user_6014,296256,5,5
user_6014,296621,5,6
user_6014,80843,5,7
user_6014,268707,5,8
user_6014,300037,5,9
user_6014,241469,5,10
user_6015,205980,5,1
user_6015,295802,5,2
user_6015,300909,5,3
user_6015,sticky-toffee-puddings,5,4
user_6015,296256,5,5
user_6015,296621,5,6
user_6015,80843,5,7
user_6015,268707,5,8
user_6015,300037,5,9
user_6015,241469,5,10
user_6016,205980,5,1
user_6016,295802,5,2
user_6016,300909,5,3
user_6016,sticky-toffee-puddings,5,4
user_6016,296256,5,5
user_6016,296621,5,6
user_6016,80843,5,7
user_6016,268707,5,8
user_6016,300037,5,9
user_6016,241469,5,10
user_6017,205980,5,1
user_6017,295802,5,2
user_6017,300909,5,3
user_6017,sticky-toffee-puddings,5,4
user_6017,296256,5,5
user_6017,296621,5,6
user_6017,80843,5,7
user_6017,268707,5,8
user_6017,300037,5,9
user_6017,241469,5,10
user_6018,205980,5,1
user_6018,295802,5,2
user_6018,300909,5,3
user_6018,sticky-toffee-puddings,5,4
user_6018,296256,5,5
user_6018,296621,5,6
user_6018,80843,5,7
user_6018,268707,5,8
user_6018,300037,5,9
user_6018,241469,5,10
user_6019,205980,5,1
user_6019,295802,5,2
user_6019,300909,5,3
user_6019,sticky-toffee-puddings,5,4
user_6019,296256,5,5
user_6019,296621,5,6
user_6019,80843,5,7
user_6019,268707,5,8
user_6019,300037,5,9
user_6019,241469,5,10
user_6020,205980,5,1
user_6020,295802,5,2
user_6020,300909,5,3
user_6020,sticky-toffee-puddings,5,4
user_6020,296256,5,5
user_6020,296621,5,6
user_6020,80843,5,7
user_6020,268707,5,8
user_6020,300037,5,9
user_6020,241469,5,10
user_6021,205980,5,1
user_6021,295802,5,2
user_6021,300909,5,3
user_6021,sticky-toffee-puddings,5,4
user_6021,296256,5,5
user_6021,296621,5,6
user_6021,80843,5,7
user_6021,268707,5,8
user_6021,300037,5,9
user_6021,241469,5,10
user_6022,205980,5,1
user_6022,295802,5,2
user_6022,300909,5,3
user_6022,sticky-toffee-puddings,5,4
user_6022,296256,5,5
user_6022,296621,5,6
user_6022,80843,5,7
user_6022,268707,5,8
user_6022,300037,5,9
user_6022,241469,5,10
user_6023,205980,5,1
user_6023,295802,5,2
user_6023,300909,5,3
user_6023,sticky-toffee-puddings,5,4
user_6023,296256,5,5
user_6023,296621,5,6
user_6023,80843,5,7
user_6023,268707,5,8
user_6023,300037,5,9
user_6023,241469,5,10
user_6024,205980,5,1
user_6024,295802,5,2
user_6024,300909,5,3
user_6024,sticky-toffee-puddings,5,4
user_6024,296256,5,5
user_6024,296621,5,6
user_6024,80843,5,7
user_6024,268707,5,8
user_6024,300037,5,9
user_6024,241469,5,10
user_6025,205980,5,1
user_6025,295802,5,2
user_6025,300909,5,3
user_6025,sticky-toffee-puddings,5,4
user_6025,296256,5,5
user_6025,296621,5,6
user_6025,80843,5,7
user_6025,268707,5,8
user_6025,300037,5,9
user_6025,241469,5,10
user_6026,205980,5,1
user_6026,295802,5,2
user_6026,300909,5,3
user_6026,sticky-toffee-puddings,5,4
user_6026,296256,5,5
user_6026,296621,5,6
user_6026,80843,5,7
user_6026,268707,5,8
user_6026,300037,5,9
user_6026,241469,5,10
user_6027,205980,5,1
user_6027,295802,5,2
user_6027,300909,5,3
user_6027,sticky-toffee-puddings,5,4
user_6027,296256,5,5
user_6027,296621,5,6
user_6027,80843,5,7
user_6027,268707,5,8
user_6027,300037,5,9
user_6027,241469,5,10
user_6028,205980,5,1
user_6028,295802,5,2
user_6028,300909,5,3
user_6028,sticky-toffee-puddings,5,4
user_6028,296256,5,5
user_6028,296621,5,6
user_6028,80843,5,7
user_6028,268707,5,8
user_6028,300037,5,9
user_6028,241469,5,10
user_6029,205980,5,1
user_6029,295802,5,2
user_6029,300909,5,3
user_6029,sticky-toffee-puddings,5,4
user_6029,296256,5,5
user_6029,296621,5,6
user_6029,80843,5,7
user_6029,268707,5,8
user_6029,300037,5,9
user_6029,241469,5,10
user_6030,205980,5,1
user_6030,295802,5,2
user_6030,300909,5,3
user_6030,sticky-toffee-puddings,5,4
user_6030,296256,5,5
user_6030,296621,5,6
user_6030,80843,5,7
user_6030,268707,5,8
user_6030,300037,5,9
user_6030,241469,5,10
user_6031,205980,5,1
user_6031,295802,5,2
user_6031,300909,5,3
user_6031,sticky-toffee-puddings,5,4
user_6031,296256,5,5
user_6031,296621,5,6
user_6031,80843,5,7
user_6031,268707,5,8
user_6031,300037,5,9
user_6031,241469,5,10
user_6032,205980,5,1
user_6032,295802,5,2
user_6032,300909,5,3
user_6032,sticky-toffee-puddings,5,4
user_6032,296256,5,5
user_6032,296621,5,6
user_6032,80843,5,7
user_6032,268707,5,8
user_6032,300037,5,9
user_6032,241469,5,10
user_6033,205980,5,1
user_6033,295802,5,2
user_6033,300909,5,3
user_6033,sticky-toffee-puddings,5,4
user_6033,296256,5,5
user_6033,296621,5,6
user_6033,80843,5,7
user_6033,268707,5,8
user_6033,300037,5,9
user_6033,241469,5,10
user_6034,205980,5,1
user_6034,295802,5,2
user_6034,300909,5,3
user_6034,sticky-toffee-puddings,5,4
user_6034,296256,5,5
user_6034,296621,5,6
user_6034,80843,5,7
user_6034,268707,5,8
user_6034,300037,5,9
user_6034,241469,5,10
user_6035,205980,5,1
user_6035,295802,5,2
user_6035,300909,5,3
user_6035,sticky-toffee-puddings,5,4
user_6035,296256,5,5
user_6035,296621,5,6
user_6035,80843,5,7
user_6035,268707,5,8
user_6035,300037,5,9
user_6035,241469,5,10
user_6036,205980,5,1
user_6036,295802,5,2
user_6036,300909,5,3
user_6036,sticky-toffee-puddings,5,4
user_6036,296256,5,5
user_6036,296621,5,6
user_6036,80843,5,7
user_6036,268707,5,8
user_6036,300037,5,9
user_6036,241469,5,10
user_6037,205980,5,1
user_6037,295802,5,2
user_6037,300909,5,3
user_6037,sticky-toffee-puddings,5,4
user_6037,296256,5,5
user_6037,296621,5,6
user_6037,80843,5,7
user_6037,268707,5,8
user_6037,300037,5,9
user_6037,241469,5,10
user_6038,205980,5,1
user_6038,295802,5,2
user_6038,300909,5,3
user_6038,sticky-toffee-puddings,5,4
user_6038,296256,5,5
user_6038,296621,5,6
user_6038,80843,5,7
user_6038,268707,5,8
user_6038,300037,5,9
user_6038,241469,5,10
user_6039,205980,5,1
user_6039,295802,5,2
user_6039,300909,5,3
user_6039,sticky-toffee-puddings,5,4
user_6039,296256,5,5
user_6039,296621,5,6
user_6039,80843,5,7
user_6039,268707,5,8
user_6039,300037,5,9
user_6039,241469,5,10
user_6040,205980,5,1
user_6040,295802,5,2
user_6040,300909,5,3
user_6040,sticky-toffee-puddings,5,4
user_6040,296256,5,5
user_6040,296621,5,6
user_6040,80843,5,7
user_6040,268707,5,8
user_6040,300037,5,9
user_6040,241469,5,10
user_6041,205980,5,1
user_6041,295802,5,2
user_6041,300909,5,3
user_6041,sticky-toffee-puddings,5,4
user_6041,296256,5,5
user_6041,296621,5,6
user_6041,80843,5,7
user_6041,268707,5,8
user_6041,300037,5,9
user_6041,241469,5,10
user_6042,205980,5,1
user_6042,295802,5,2
user_6042,300909,5,3
user_6042,sticky-toffee-puddings,5,4
user_6042,296256,5,5
user_6042,296621,5,6
user_6042,80843,5,7
user_6042,268707,5,8
user_6042,300037,5,9
user_6042,241469,5,10
user_6043,205980,5,1
user_6043,295802,5,2
user_6043,300909,5,3
user_6043,sticky-toffee-puddings,5,4
user_6043,296256,5,5
user_6043,296621,5,6
user_6043,80843,5,7
user_6043,268707,5,8
user_6043,300037,5,9
user_6043,241469,5,10
user_6044,205980,5,1
user_6044,295802,5,2
user_6044,300909,5,3
user_6044,sticky-toffee-puddings,5,4
user_6044,296256,5,5
user_6044,296621,5,6
user_6044,80843,5,7
user_6044,268707,5,8
user_6044,300037,5,9
user_6044,241469,5,10
user_6045,205980,5,1
user_6045,295802,5,2
user_6045,300909,5,3
user_6045,sticky-toffee-puddings,5,4
user_6045,296256,5,5
user_6045,296621,5,6
user_6045,80843,5,7
user_6045,268707,5,8
user_6045,300037,5,9
user_6045,241469,5,10
user_6046,205980,5,1
user_6046,295802,5,2
user_6046,300909,5,3
user_6046,sticky-toffee-puddings,5,4
user_6046,296256,5,5
user_6046,296621,5,6
user_6046,80843,5,7
user_6046,268707,5,8
user_6046,300037,5,9
user_6046,241469,5,10
user_6047,205980,5,1
user_6047,295802,5,2
user_6047,300909,5,3
user_6047,sticky-toffee-puddings,5,4
user_6047,296256,5,5
user_6047,296621,5,6
user_6047,80843,5,7
user_6047,268707,5,8
user_6047,300037,5,9
user_6047,241469,5,10
user_6048,205980,5,1
user_6048,295802,5,2
user_6048,300909,5,3
user_6048,sticky-toffee-puddings,5,4
user_6048,296256,5,5
user_6048,296621,5,6
user_6048,80843,5,7
user_6048,268707,5,8
user_6048,300037,5,9
user_6048,241469,5,10
user_6049,205980,5,1
user_6049,295802,5,2
user_6049,300909,5,3
user_6049,sticky-toffee-puddings,5,4
user_6049,296256,5,5
user_6049,296621,5,6
user_6049,80843,5,7
user_6049,268707,5,8
user_6049,300037,5,9
user_6049,241469,5,10
user_6050,205980,5,1
user_6050,295802,5,2
user_6050,300909,5,3
user_6050,sticky-toffee-puddings,5,4
user_6050,296256,5,5
user_6050,296621,5,6
user_6050,80843,5,7
user_6050,268707,5,8
user_6050,300037,5,9
user_6050,241469,5,10
user_6051,205980,5,1
user_6051,295802,5,2
user_6051,300909,5,3
user_6051,sticky-toffee-puddings,5,4
user_6051,296256,5,5
user_6051,296621,5,6
user_6051,80843,5,7
user_6051,268707,5,8
user_6051,300037,5,9
user_6051,241469,5,10
user_6052,205980,5,1
user_6052,295802,5,2
user_6052,300909,5,3
user_6052,sticky-toffee-puddings,5,4
user_6052,296256,5,5
user_6052,296621,5,6
user_6052,80843,5,7
user_6052,268707,5,8
user_6052,300037,5,9
user_6052,241469,5,10
user_6053,205980,5,1
user_6053,295802,5,2
user_6053,300909,5,3
user_6053,sticky-toffee-puddings,5,4
user_6053,296256,5,5
user_6053,296621,5,6
user_6053,80843,5,7
user_6053,268707,5,8
user_6053,300037,5,9
user_6053,241469,5,10
user_6054,205980,5,1
user_6054,295802,5,2
user_6054,300909,5,3
user_6054,sticky-toffee-puddings,5,4
user_6054,296256,5,5
user_6054,296621,5,6
user_6054,80843,5,7
user_6054,268707,5,8
user_6054,300037,5,9
user_6054,241469,5,10
user_6055,205980,5,1
user_6055,295802,5,2
user_6055,300909,5,3
user_6055,sticky-toffee-puddings,5,4
user_6055,296256,5,5
user_6055,296621,5,6
user_6055,80843,5,7
user_6055,268707,5,8
user_6055,300037,5,9
user_6055,241469,5,10
user_6056,205980,5,1
user_6056,295802,5,2
user_6056,300909,5,3
user_6056,sticky-toffee-puddings,5,4
user_6056,296256,5,5
user_6056,296621,5,6
user_6056,80843,5,7
user_6056,268707,5,8
user_6056,300037,5,9
user_6056,241469,5,10
user_6057,205980,5,1
user_6057,295802,5,2
user_6057,300909,5,3
user_6057,sticky-toffee-puddings,5,4
user_6057,296256,5,5
user_6057,296621,5,6
user_6057,80843,5,7
user_6057,268707,5,8
user_6057,300037,5,9
user_6057,241469,5,10
user_6058,205980,5,1
user_6058,295802,5,2
user_6058,300909,5,3
user_6058,sticky-toffee-puddings,5,4
user_6058,296256,5,5
user_6058,296621,5,6
user_6058,80843,5,7
user_6058,268707,5,8
user_6058,300037,5,9
user_6058,241469,5,10
user_6059,205980,5,1
user_6059,295802,5,2
user_6059,300909,5,3
user_6059,sticky-toffee-puddings,5,4
user_6059,296256,5,5
user_6059,296621,5,6
user_6059,80843,5,7
user_6059,268707,5,8
user_6059,300037,5,9
user_6059,241469,5,10
user_6060,205980,5,1
user_6060,295802,5,2
user_6060,300909,5,3
user_6060,sticky-toffee-puddings,5,4
user_6060,296256,5,5
user_6060,296621,5,6
user_6060,80843,5,7
user_6060,268707,5,8
user_6060,300037,5,9
user_6060,241469,5,10
user_6061,205980,5,1
user_6061,295802,5,2
user_6061,300909,5,3
user_6061,sticky-toffee-puddings,5,4
user_6061,296256,5,5
user_6061,296621,5,6
user_6061,80843,5,7
user_6061,268707,5,8
user_6061,300037,5,9
user_6061,241469,5,10
user_6062,205980,5,1
user_6062,295802,5,2
user_6062,300909,5,3
user_6062,sticky-toffee-puddings,5,4
user_6062,296256,5,5
user_6062,296621,5,6
user_6062,80843,5,7
user_6062,268707,5,8
user_6062,300037,5,9
user_6062,241469,5,10
user_6063,205980,5,1
user_6063,295802,5,2
user_6063,300909,5,3
user_6063,sticky-toffee-puddings,5,4
user_6063,296256,5,5
user_6063,296621,5,6
user_6063,80843,5,7
user_6063,268707,5,8
user_6063,300037,5,9
user_6063,241469,5,10
user_6064,205980,5,1
user_6064,295802,5,2
user_6064,300909,5,3
user_6064,sticky-toffee-puddings,5,4
user_6064,296256,5,5
user_6064,296621,5,6
user_6064,80843,5,7
user_6064,268707,5,8
user_6064,300037,5,9
user_6064,241469,5,10
user_6065,205980,5,1
user_6065,295802,5,2
user_6065,300909,5,3
user_6065,sticky-toffee-puddings,5,4
user_6065,296256,5,5
user_6065,296621,5,6
user_6065,80843,5,7
user_6065,268707,5,8
user_6065,300037,5,9
user_6065,241469,5,10
user_6066,205980,5,1
user_6066,295802,5,2
user_6066,300909,5,3
user_6066,sticky-toffee-puddings,5,4
user_6066,296256,5,5
user_6066,296621,5,6
user_6066,80843,5,7
user_6066,268707,5,8
user_6066,300037,5,9
user_6066,241469,5,10
user_6067,205980,5,1
user_6067,295802,5,2
user_6067,300909,5,3
user_6067,sticky-toffee-puddings,5,4
user_6067,296256,5,5
user_6067,296621,5,6
user_6067,80843,5,7
user_6067,268707,5,8
user_6067,300037,5,9
user_6067,241469,5,10
user_6068,205980,5,1
user_6068,295802,5,2
user_6068,300909,5,3
user_6068,sticky-toffee-puddings,5,4
user_6068,296256,5,5
user_6068,296621,5,6
user_6068,80843,5,7
user_6068,268707,5,8
user_6068,300037,5,9
user_6068,241469,5,10
user_6069,205980,5,1
user_6069,295802,5,2
user_6069,300909,5,3
user_6069,sticky-toffee-puddings,5,4
user_6069,296256,5,5
user_6069,296621,5,6
user_6069,80843,5,7
user_6069,268707,5,8
user_6069,300037,5,9
user_6069,241469,5,10
user_6070,205980,5,1
user_6070,295802,5,2
user_6070,300909,5,3
user_6070,sticky-toffee-puddings,5,4
user_6070,296256,5,5
user_6070,296621,5,6
user_6070,80843,5,7
user_6070,268707,5,8
user_6070,300037,5,9
user_6070,241469,5,10
user_6071,205980,5,1
user_6071,295802,5,2
user_6071,300909,5,3
user_6071,sticky-toffee-puddings,5,4
user_6071,296256,5,5
user_6071,296621,5,6
user_6071,80843,5,7
user_6071,268707,5,8
user_6071,300037,5,9
user_6071,241469,5,10
user_6072,205980,5,1
user_6072,295802,5,2
user_6072,300909,5,3
user_6072,sticky-toffee-puddings,5,4
user_6072,296256,5,5
user_6072,296621,5,6
user_6072,80843,5,7
user_6072,268707,5,8
user_6072,300037,5,9
user_6072,241469,5,10
user_6073,205980,5,1
user_6073,295802,5,2
user_6073,300909,5,3
user_6073,sticky-toffee-puddings,5,4
user_6073,296256,5,5
user_6073,296621,5,6
user_6073,80843,5,7
user_6073,268707,5,8
user_6073,300037,5,9
user_6073,241469,5,10
user_6074,205980,5,1
user_6074,295802,5,2
user_6074,300909,5,3
user_6074,sticky-toffee-puddings,5,4
user_6074,296256,5,5
user_6074,296621,5,6
user_6074,80843,5,7
user_6074,268707,5,8
user_6074,300037,5,9
user_6074,241469,5,10
user_6075,205980,5,1
user_6075,295802,5,2
user_6075,300909,5,3
user_6075,sticky-toffee-puddings,5,4
user_6075,296256,5,5
user_6075,296621,5,6
user_6075,80843,5,7
user_6075,268707,5,8
user_6075,300037,5,9
user_6075,241469,5,10
user_6076,205980,5,1
user_6076,295802,5,2
user_6076,300909,5,3
user_6076,sticky-toffee-puddings,5,4
user_6076,296256,5,5
user_6076,296621,5,6
user_6076,80843,5,7
user_6076,268707,5,8
user_6076,300037,5,9
user_6076,241469,5,10
user_6077,205980,5,1
user_6077,295802,5,2
user_6077,300909,5,3
user_6077,sticky-toffee-puddings,5,4
user_6077,296256,5,5
user_6077,296621,5,6
user_6077,80843,5,7
user_6077,268707,5,8
user_6077,300037,5,9
user_6077,241469,5,10
user_6078,205980,5,1
user_6078,295802,5,2
user_6078,300909,5,3
user_6078,sticky-toffee-puddings,5,4
user_6078,296256,5,5
user_6078,296621,5,6
user_6078,80843,5,7
user_6078,268707,5,8
user_6078,300037,5,9
user_6078,241469,5,10
user_6079,205980,5,1
user_6079,295802,5,2
