user,recipe,rating
user_7394,211775,3
user_7394,33717,4
user_7394,299627,4
user_7394,76950,3
user_7395,296877,3
user_7395,29380,3
user_7395,50513,4
user_7396,triple-melon-iced-slushie,3
user_7396,297576,3
user_7396,163922,4
user_7397,frozen-berry-yogurt-cake,3
user_7397,courgette-feta-filo-tart,4
user_7397,gin-fizz,3
user_7397,251751,3
user_7397,salmon-salad-with-caesar-style-dressing,3
user_7397,172662,4
user_7397,250006,4
user_7397,14065,3
user_7398,27889,4
user_7398,151576,4
user_7398,191382,3
user_7398,233845,3
user_7398,297102,4
user_7398,102920,3
user_7399,211004,4
user_7399,barbecued-nectarines,4
user_7399,299989,4
user_7399,177945,3
user_7399,286700,4
user_7399,ham-frittata,3
user_7399,100138,4
user_7399,286962,4
user_7399,82261,4
user_7400,135729,3
user_7400,bread-and-butter-pudding,3
user_7400,176747,3
user_7400,138801,4
user_7400,119601,4
user_7400,78800,3
user_7401,19305,3
user_7401,235281,3
user_7401,299723,4
user_7401,shoo-fly-pie,4
user_7401,mediterranean-calzone-with-sides,4
user_7401,171353,3
user_7402,294478,4
user_7402,21300,4
user_7402,184319,4
user_7402,162433,4
user_7402,101460,4
user_7403,300023,3
user_7403,87917,3
user_7403,oriental-coconut-chicken,3
user_7403,103066,3
user_7404,259846,4
user_7404,speedy-beef-ragu,4
user_7404,93507,3
user_7404,205199,4
user_7404,piri-piri-spicy-pork-parcels,4
user_7404,24024,3
user_7404,44664,3
user_7404,211400,4
user_7405,197629,3
user_7405,20504,4
user_7405,287727,4
user_7405,299643,3
user_7405,159084,4
user_7405,beef-biryani,3
user_7406,227482,3
user_7406,300733,4
user_7406,bubble-squeak-cakes,4
user_7406,203130,4
user_7406,21427,3
user_7406,28292,3
user_7406,298911,3
user_7407,190159,4
user_7407,240616,3
user_7407,14021,3
user_7408,223167,4
user_7408,297159,3
user_7408,tangy-tomato-and-avocado-salad,3
user_7408,sweet-potato-bake,4
user_7408,297457,3
user_7408,33857,3
user_7408,187614,4
user_7409,sweet-potato-broccoli-gratin,3
user_7409,295223,3
user_7409,57891,3
user_7409,67266,4
user_7409,240750,4
user_7409,93305,3
user_7410,167450,4
user_7410,174659,4
user_7410,95214,4
user_7410,55171,3
user_7411,209365,3
user_7411,166921,4
user_7411,299272,3
user_7411,264384,3
user_7411,279250,4
user_7411,149645,4
user_7411,egg-biscuits,4
user_7412,246578,3
user_7412,106440,3
user_7412,191060,4
user_7412,267926,3
user_7413,beef-cheese-jalapeno-spring-rolls-with-plum-dip,3
user_7413,70387,3
user_7413,29093,3
user_7413,142353,3
user_7413,89250,4
user_7414,297777,3
user_7414,269442,4
user_7414,serrano-ham-and-asparagus-recipe,3
user_7414,202047,4
user_7414,283100,4
user_7415,cranberry-orange-cinnamon-liqueur,4
user_7415,turkey-banh-mi-baguette,4
user_7415,223075,3
user_7416,42510,3
user_7416,160286,4
user_7416,231439,3
user_7416,240062,4
user_7416,191607,3
user_7416,107166,4
user_7416,147677,3
user_7416,red-velvet-pancakes,3
user_7416,apple-snow,4
user_7417,raspberry-cheesecake-brownie,3
user_7417,16223,3
user_7417,250710,3
user_7417,59621,4
user_7417,214810,4
user_7417,100627,4
user_7417,298576,3
user_7418,16512,3
user_7418,213402,4
user_7418,284701,3
user_7418,193641,3
user_7418,healthier-macaroni-cheese-with-veg1,4
user_7418,14767,4
user_7418,161325,3
user_7418,189540,3
user_7419,147025,4
user_7419,296379,3
user_7419,79931,3
user_7419,smashed-white-beans,4
user_7419,184601,3
user_7419,147294,3
user_7419,223464,4
user_7420,255238,3
user_7420,180821,4
user_7420,197091,3
user_7420,211047,3
user_7420,184830,3
user_7420,78659,3
user_7421,196484,4
user_7421,90049,4
user_7421,20901,4
user_7422,205647,4
user_7422,209980,3
user_7422,252966,3
user_7422,239732,4
user_7422,220064,4
user_7423,129941,4
user_7423,179468,3
user_7423,brussels-sprouts-with-bacon,3
user_7423,295728,4
user_7423,97114,3
user_7423,147873,3
user_7423,chicken-caesar-salad,3
user_7424,20936,4
user_7424,lincolnshire-sausage-casserole,4
user_7424,197365,3
user_7424,263111,4
user_7424,16924,3
user_7424,296130,4
user_7424,35696,3
user_7424,91159,3
user_7425,221901,4
user_7425,170700,3
user_7425,sausage-mummies,4
user_7425,145469,3
user_7425,295095,3
user_7425,297961,4
user_7426,chocolate-fridge-cake,4
user_7426,oriental-turkey-meatballs,3
user_7426,110299,3
user_7426,195329,4
user_7426,egg-cranberry-sausage-plait,4
user_7427,lilac-ombre-wedding-cake,4
user_7427,238405,3
user_7427,300608,4
user_7427,250895,3
user_7427,181461,4
user_7427,154459,4
user_7427,281195,3
user_7427,59982,3
user_7428,butternut-squash-ravioli,4
user_7428,278444,4
user_7428,192244,4
user_7428,125180,4
user_7428,26136,4
user_7428,147124,4
user_7428,279350,3
user_7428,chicken-with-tarragon,4
user_7428,23064,4
user_7429,137656,3
user_7429,35795,3
user_7429,47225,3
user_7430,278725,3
user_7430,277251,4
user_7430,273763,3
user_7430,cheesecake-with-blueberries,3
user_7431,clementine-cream-choux-ring,4
user_7431,234767,3
user_7431,sweet-potato-chickpea-and-cauliflower-curry,4
user_7431,179599,3
user_7431,129707,4
user_7432,240474,4
user_7432,239652,4
user_7432,129259,3
user_7432,sweet-shortcrust-pastry-for-mince-pies,4
user_7432,banoffee-pancakes,3
user_7432,233216,4
user_7432,rib-eye-steak-with-dukkah-crust-fattoush-salad,4
user_7432,295541,3
user_7432,200281,3
user_7433,16037,4
user_7433,caramelised-persimmon,4
user_7433,300000,4
user_7433,231727,3
user_7433,fresh-tomato-sauce,4
user_7433,213887,4
user_7434,spring-onion-and-asparagus-frittata,4
user_7434,296727,4
user_7434,231613,4
user_7434,217406,3
user_7435,sausage-rolls,4
user_7435,299938,3
user_7435,fruity-pimms-jellies,4
user_7436,grilled-lobster-tails,3
user_7436,260997,3
user_7436,94270,3
user_7437,292901,3
user_7437,74388,3
user_7437,243181,4
user_7437,282669,3
user_7438,131001,4
user_7438,298447,4
user_7438,160319,4
user_7438,133943,3
user_7438,16642,4
user_7438,james-martins-spatchcock-chicken-recipe,3
user_7438,salmon-parcels,4
user_7438,chilli-lemon-and-mint-roasted-butternut-squash,3
user_7439,198295,3
user_7439,264829,4
user_7439,220359,3
user_7439,298275,4
user_7439,259689,4
user_7439,19336,3
user_7439,98695,4
user_7439,24524,3
user_7439,182755,3
user_7440,294663,4
user_7440,272083,3
user_7440,55636,3
user_7440,282275,4
user_7440,lamb-orange-tagine,3
user_7440,74843,3
user_7440,152076,4
user_7440,masterclass-toffee-apples,4
user_7440,15281,3
user_7441,221585,3
user_7441,194944,3
user_7441,297331,3
user_7442,197786,4
user_7442,16521,3
user_7442,sweet-potato-fish-pie,4
user_7443,298625,4
user_7443,272918,3
user_7443,couscous-and-halloumi-stuffed-pointed-peppers,4
user_7443,259440,3
user_7443,199418,3
user_7444,254692,3
user_7444,198830,3
user_7444,22584,3
user_7444,143225,4
user_7444,266190,4
user_7445,140844,3
user_7445,84754,3
user_7445,225479,4
user_7445,224333,4
user_7446,228978,3
user_7446,233604,4
user_7446,81448,4
user_7446,183136,4
user_7446,173326,4
user_7446,211047,3
user_7446,168756,3
user_7447,136790,3
user_7447,prawn-skewers,4
user_7447,229068,4
user_7447,20241,3
user_7447,beetroot-risotto,4
user_7447,201421,3
user_7447,164159,3
user_7448,229437,3
user_7448,46464,4
user_7448,279356,3
user_7448,296520,3
user_7448,189848,4
user_7448,261349,4
user_7448,264829,4
user_7449,239066,4
user_7449,69383,3
user_7449,291247,3
user_7449,295799,4
user_7449,67615,3
user_7449,119601,3
user_7449,chilli-prawn-skewers,4
user_7449,steak-scallops-with-a-pink-cava-sauce,3
user_7450,232712,4
user_7450,95669,3
user_7450,299997,3
user_7450,257661,3
user_7450,283090,4
user_7450,276846,3
user_7450,14303,3
user_7450,208991,3
user_7450,greek-flatbread-recipe,3
user_7451,pimms-cupcakes,4
user_7451,294960,3
user_7451,169730,4
user_7451,299197,4
user_7451,216459,4
user_7451,46460,3
user_7452,stuffed-chicken-breasts,4
user_7452,157027,3
user_7452,296488,4
user_7452,216178,4
user_7452,12942,3
user_7452,220250,3
user_7452,buttered-jersey-royals,4
user_7453,129051,4
user_7453,14268,4
user_7453,296617,4
user_7453,83570,3
user_7453,147262,3
user_7453,298312,4
user_7453,whopping-party-rings,4
user_7454,205509,4
user_7454,228962,4
user_7454,steak-wellington,4
user_7455,17820,3
user_7455,simon-rimmers-no-bread-burritos,3
user_7455,177677,3
user_7456,275194,4
user_7456,tuna-quesadillas,3
user_7456,spicy-lamb-tagine,4
user_7456,69497,4
user_7456,173707,3
user_7456,241484,4
user_7456,195262,3
user_7457,22691,4
user_7457,126309,3
user_7457,264031,3
user_7457,158025,4
user_7457,191605,4
user_7457,42151,4
user_7457,173634,3
user_7457,162127,4
user_7458,185456,4
user_7458,sweet-sour-turkey,4
user_7458,248424,4
user_7458,aubergine-chickpea-curry,3
user_7458,244251,3
user_7459,197784,3
user_7459,203095,3
user_7459,299798,3
user_7459,158625,4
user_7459,blueberry-crumble-in-a-jar,3
user_7459,197342,4
user_7460,20243,4
user_7460,71274,3
user_7460,297106,4
user_7461,73061,4
user_7461,169115,4
user_7461,252946,3
user_7461,241482,4
user_7461,72984,3
user_7461,225330,4
user_7461,235281,3
user_7461,cherry-profiteroles,3
user_7461,171346,3
user_7462,220564,3
user_7462,chocolate-sponge-pudding,4
user_7462,175823,3
user_7462,195704,3
user_7462,237173,4
user_7462,55256,3
user_7462,170459,4
user_7462,267922,3
user_7463,299771,4
user_7463,211048,3
user_7463,247732,3
user_7463,298472,4
user_7463,300720,3
user_7464,31923,4
user_7464,54825,3
user_7464,296794,4
user_7464,29109,3
user_7464,30624,3
user_7464,297915,4
user_7465,218937,3
user_7465,300468,4
user_7465,37539,4
user_7465,300492,3
user_7466,89761,4
user_7466,253343,4
user_7466,layers-of-flavour-gluten-free-terrine,4
user_7467,139520,3
user_7467,215022,3
user_7467,262376,3
user_7467,271251,4
user_7467,18192,4
user_7467,169034,3
user_7468,199410,4
user_7468,15739,3
user_7468,206758,3
user_7468,16056,3
user_7469,213006,4
user_7469,114766,4
user_7469,146756,3
user_7469,south-american-style-salmon,3
user_7469,14458,4
user_7470,296238,4
user_7470,84413,4
user_7470,117369,3
user_7470,alfajores,3
user_7470,192546,4
user_7470,233522,4
user_7470,egg-and-chorizo-muffins,3
user_7470,295405,3
user_7471,296908,3
user_7471,180161,4
user_7471,182140,4
user_7471,175697,4
user_7471,244721,3
user_7471,green-thai-courgette-prawn-curry,4
user_7471,76028,4
user_7471,gammon-with-nectarines,4
user_7472,leek-blue-cheese-quiche,4
user_7472,171356,3
user_7472,97666,4
user_7472,vegetable-pad-thai,4
user_7472,poached-apricots,3
user_7472,white-chocolate-roulade,4
user_7472,212406,3
user_7472,160910,4
user_7472,traditional-rich-fruit-cake,4
user_7473,134991,4
user_7473,299548,4
user_7473,crunchy-cheese-bites,3
user_7474,106232,3
user_7474,77042,4
user_7474,118782,3
user_7474,18297,4
user_7475,193242,4
user_7475,189421,4
user_7475,pork-meatballs,3
user_7475,281828,3
user_7475,115995,3
user_7475,151576,3
user_7475,144228,4
user_7475,104559,3
user_7475,134816,4
user_7476,28614,4
user_7476,77909,3
user_7476,172412,4
user_7476,greek-romaine-salad,3
user_7476,88899,3
user_7476,257461,3
user_7476,37980,3
user_7477,211035,4
user_7477,51154,4
user_7477,72984,3
user_7477,290440,3
user_7477,spiced-apple-cranberry-chutney,3
user_7477,13961,3
user_7477,20504,4
user_7478,298848,4
user_7478,168057,4
user_7478,rich-fruity-sausage-rolls,3
user_7479,17253,3
user_7479,21620,4
user_7479,63647,3
user_7479,slow-cooker-beef-in-oyster-sauce,3
user_7479,140634,4
user_7479,295729,4
user_7479,282545,3
user_7479,65647,3
user_7480,231438,3
user_7480,14674,4
user_7480,blackberry-pear-coconut-smoothie-in-a-bowl,4
user_7480,266131,3
user_7481,214440,4
user_7481,23485,4
user_7481,scallops-in-blankets-with-cranberry-port-dressing,3
user_7482,299363,4
user_7482,117889,3
user_7482,23297,4
user_7482,203130,4
user_7482,188011,4
user_7482,55689,3
user_7482,15798,4
user_7482,chicken-pomegranate-salad,3
user_7482,134959,4
user_7483,12825,3
user_7483,106219,4
user_7483,172084,3
user_7483,117481,3
user_7483,20799,4
user_7483,295547,3
user_7484,205069,4
user_7484,prawn-and-pepper-jambalaya,4
user_7484,207650,4
user_7484,239371,4
user_7485,123665,4
user_7485,210078,3
user_7485,197097,4
user_7485,108594,3
user_7485,47389,3
user_7486,300443,3
user_7486,280735,3
user_7486,sweet-potato-chickpea-and-cauliflower-curry,4
user_7486,165717,3
user_7486,299149,3
user_7487,gazpacho,4
user_7487,270451,3
user_7487,247826,3
user_7487,81737,4
user_7487,68856,4
user_7487,16633,4
user_7487,60326,3
user_7487,40388,4
user_7487,196000,3
user_7488,85598,3
user_7488,230678,4
user_7488,205353,4
user_7488,pear-avocado-salad,4
user_7488,85581,3
user_7488,140245,3
user_7488,77915,4
user_7489,21070,3
user_7489,26708,4
user_7489,147294,3
user_7489,apple-rose-tarts,3
user_7489,216531,4
user_7490,264119,3
user_7490,214237,3
user_7490,188313,4
user_7490,153771,4
user_7490,levi-roots-chicken-curry,4
user_7490,78840,3
user_7490,228672,3
user_7490,195354,4
user_7490,fast-pepperoni-chilli,4
user_7491,200383,3
user_7491,14067,3
user_7491,295996,3
user_7491,297159,3
user_7491,263500,4
user_7491,192936,3
user_7492,crunchy-oat-bars,3
user_7492,66447,4
user_7492,41547,3
user_7492,sweet-chilli-sauce,4
user_7492,124581,4
user_7492,272955,4
user_7492,163410,3
user_7493,121166,3
user_7493,223967,4
user_7493,299333,4
user_7493,237805,3
user_7493,basic-royal-icing,4
user_7493,25233,3
user_7493,199820,4
user_7493,73701,3
user_7493,215804,4
user_7494,217559,4
user_7494,scotch-eggs,4
user_7494,158392,4
user_7494,274108,4
user_7494,289640,3
user_7494,moroccan-style-spatchcock-chicken-with-dill-yogurt,3
user_7494,22817,3
user_7495,219681,3
user_7495,131145,3
user_7495,69002,4
user_7495,68856,4
user_7495,243660,4
user_7496,146900,4
user_7496,296393,3
user_7496,231587,4
user_7496,20201,4
user_7496,259846,4
user_7496,19068,4
user_7496,171960,4
user_7496,172545,3
user_7497,133524,3
user_7497,162938,3
user_7497,17970,3
user_7497,175697,3
user_7497,267836,4
user_7497,94405,4
user_7497,243427,4
user_7498,205109,3
user_7498,15878,4
user_7498,190346,3
user_7498,80638,3
user_7498,220359,4
user_7499,296250,3
user_7499,16404,4
user_7499,chilli-choc-dessert-sauce,3
user_7499,70573,4
user_7499,229437,3
user_7499,41773,3
user_7499,150355,4
user_7500,oriental-fish-soup,3
user_7500,133360,4
user_7500,250108,4
user_7501,234365,4
user_7501,295997,3
user_7501,210764,3
user_7501,250203,4
user_7501,51088,4
user_7501,208224,3
user_7501,65647,3
user_7501,300519,4
user_7501,17872,3
user_7502,249168,4
user_7502,46016,4
user_7502,209478,3
user_7502,297906,4
user_7502,asian-style-coleslaw-with-baked-sweet-potato,3
user_7503,185456,3
user_7503,177029,3
user_7503,tuna-bean-salad,4
user_7503,238156,3
user_7504,296320,3
user_7504,300775,4
user_7504,mushroom-stroganoff,4
user_7504,298518,4
user_7504,190642,4
user_7504,297567,4
user_7505,266378,4
user_7505,294189,4
user_7505,144537,3
user_7505,234400,3
user_7505,asparagus-parmesan-slice,4
user_7506,298151,3
user_7506,134538,3
user_7506,149794,3
user_7506,276703,3
user_7506,132053,3
user_7506,chicken-with-roasted-tomato-bean-salad,4
user_7506,280071,3
user_7506,250872,3
user_7506,250262,4
user_7507,299016,3
user_7507,193111,3
user_7507,rich-chocolate-ginger-cupcakes,3
user_7507,273527,4
user_7507,270953,4
user_7507,simple-bread-butter-pudding,4
user_7507,110214,4
user_7507,75779,4
user_7508,88403,4
user_7508,mango-pineapple-in-fragrant-juices,4
user_7508,114815,3
user_7508,186101,3
user_7509,196542,4
user_7509,178027,4
user_7509,233462,3
user_7509,298127,4
user_7509,128030,4
user_7509,salmon-with-filo-topping,4
user_7509,32207,3
user_7510,149936,4
user_7510,111832,4
user_7510,301029,4
user_7510,294071,4
user_7511,172233,4
user_7511,167467,4
user_7511,161447,4
user_7511,293426,3
user_7511,297990,4
user_7512,roast-leg-of-pork-with-herb-stuffing-balls,3
user_7512,110830,4
user_7512,broad-bean-rocket-on-butter-bean-pate,4
user_7512,260656,3
user_7513,frozen-berry-yogurt-cake,3
user_7513,209906,3
user_7513,shakshuka,4
user_7513,242913,3
user_7513,263763,4
user_7513,16429,3
user_7513,294803,4
user_7513,prawn-coleslaw,3
user_7514,300635,3
user_7514,19908,3
user_7514,243591,3
user_7514,156963,4
user_7514,167434,4
user_7514,sausage-balls-with-pasta,3
user_7514,77909,3
user_7514,133929,3
user_7514,295550,3
user_7515,206765,4
user_7515,184135,3
user_7515,288252,4
user_7515,146706,4
user_7515,68875,4
user_7515,163253,4
user_7515,146875,4
user_7515,25243,3
user_7516,churros,4
user_7516,293191,4
user_7516,64815,4
user_7516,lemon-thyme-potato-stacks,4
user_7517,143648,4
user_7517,15482,4
user_7517,166249,4
user_7517,64252,3
user_7517,29307,4
user_7518,91858,4
user_7518,chilli-con-carne-with-chorizo,4
user_7518,173655,3
user_7518,299851,3
user_7518,45241,3
user_7519,turkey-tabbouleh-recipe,3
user_7519,165691,4
user_7519,259170,3
user_7519,44823,3
user_7519,chicken-jambalaya,3
user_7520,17253,4
user_7520,124713,4
user_7520,70539,4
user_7520,234387,4
user_7520,236819,4
user_7520,aubergine-gratin-with-tomato-sauce-recipe,4
user_7520,64955,4
user_7521,17252,3
user_7521,218250,4
user_7521,99159,3
user_7521,195907,4
user_7522,16110,4
user_7522,122885,4
user_7522,300837,4
user_7522,238077,3
user_7522,17671,3
user_7522,32810,3
user_7522,225450,4
user_7523,lancashire-hotpot,4
user_7523,17204,4
user_7523,296127,3
user_7523,vegetable-chilli-con-carne-recipe,4
user_7523,clementine-cream-choux-ring,4
user_7523,284513,3
user_7523,mushroom-puffs,4
user_7523,240057,3
user_7523,295871,3
user_7524,33212,4
user_7524,209093,3
user_7524,129430,3
user_7524,butternut-squash-chorizo-salad,3
user_7524,177251,3
user_7525,131001,3
user_7525,248963,4
user_7525,161328,3
user_7525,51159,4
user_7525,244673,3
user_7525,madras-egg-curry,4
user_7525,195703,4
user_7525,20488,4
user_7525,161067,4
user_7526,213038,3
user_7526,272832,4
user_7526,147666,4
user_7526,135729,3
user_7526,134176,4
user_7526,41698,3
user_7526,60783,3
user_7526,turkey-meatballs-with-spaghetti,4
user_7526,158642,3
user_7527,288248,3
user_7527,297173,3
user_7527,284940,3
user_7527,181509,4
user_7527,238757,4
user_7528,70328,3
user_7528,217393,4
user_7528,300117,4
user_7528,15878,4
user_7528,108465,3
user_7528,123549,3
user_7528,169960,4
user_7529,aubergine-pepper-bake,4
user_7529,chicken-pumpkin-curry,3
user_7529,226638,4
user_7529,249927,3
user_7529,271669,4
user_7529,220559,3
user_7529,34705,3
user_7529,190303,3
user_7530,30872,4
user_7530,14021,3
user_7530,239715,3
user_7530,163502,3
user_7530,179127,4
user_7530,281944,3
user_7530,254902,4
user_7530,oompa-loompa-cake-pops,3
user_7530,216189,3
user_7531,pork-escalopes-in-creamy-cider-sauce,4
user_7531,116509,3
user_7531,293195,3
user_7531,130365,3
user_7531,160000,4
user_7532,198283,3
user_7532,15482,3
user_7532,171924,3
user_7533,298053,4
user_7533,275937,4
user_7533,151961,4
user_7534,165691,4
user_7534,152198,4
user_7534,148335,4
user_7534,90689,3
user_7534,185183,4
user_7534,salmon-with-spinach-nuts-raisins,4
user_7534,186507,4
user_7535,90146,3
user_7535,17600,4
user_7535,111964,3
user_7535,cheese-ham-and-grape-toasties,3
user_7535,39861,3
user_7535,67760,4
user_7535,297024,3
user_7536,15456,3
user_7536,239904,3
user_7536,112403,3
user_7536,161879,3
user_7537,162997,3
user_7537,299830,3
user_7537,296912,3
user_7537,185982,4
user_7537,133241,4
user_7537,winter-chunky-vegetable-soup,3
user_7537,leftovers-stuffing-carbonara,4
user_7537,176070,4
user_7537,121180,4
user_7538,186422,4
user_7538,69896,4
user_7538,300365,3
user_7538,beef-burger-sliders,3
user_7538,163259,3
user_7539,59968,3
user_7539,165427,4
user_7539,92648,3
user_7539,55256,3
user_7540,chinese-mushrooms-with-egg-noodles,4
user_7540,27462,4
user_7540,249454,3
user_7540,gluten-free-carrot-cake,4
user_7540,sweet-potato-cakes-with-bulgur-salad,4
user_7540,73011,3
user_7540,284642,4
user_7541,marzipan-bunnies,4
user_7541,149943,4
user_7541,moroccan-style-vegetable-kebabs,3
user_7542,297416,4
user_7542,235480,4
user_7542,198092,3
user_7542,163250,3
user_7542,20166,3
user_7542,112790,4
user_7542,62090,4
user_7542,209529,4
user_7542,153269,4
user_7543,31019,4
user_7543,221362,4
user_7543,ultimate-roast-duck,4
user_7543,296457,3
user_7544,236665,4
user_7544,199590,3
user_7544,285491,3
user_7544,140841,3
user_7544,245622,4
user_7544,300607,3
user_7545,13661,3
user_7545,105329,4
user_7545,300889,4
user_7545,264164,4
user_7545,165148,3
user_7545,67094,3
user_7545,94748,3
user_7545,251170,4
user_7545,209956,4
user_7546,102572,4
user_7546,259402,3
user_7546,163457,3
user_7546,244218,4
user_7546,279649,4
user_7546,128899,3
user_7546,297653,3
user_7547,280558,3
user_7547,58120,3
user_7547,79263,4
user_7547,179565,3
user_7548,242368,4
user_7548,sweet-potato-quinoa-cannellini-bean-cakes,3
user_7548,234263,4
user_7548,201096,3
user_7548,caramelised-onion-blue-cheese-mini-tarts,3
user_7548,148161,4
user_7549,27973,3
user_7549,223659,3
user_7549,276344,4
user_7549,153771,3
user_7549,276138,4
user_7549,280500,4
user_7549,cucumber-elderflower-gin-cooler,4
user_7549,295672,4
user_7549,291246,4
user_7550,lobster-prawn-thermidor,4
user_7550,148736,3
user_7550,116947,3
user_7550,96471,4
user_7550,135706,3
user_7550,242277,3
user_7550,272132,3
user_7550,296164,4
user_7551,101455,3
user_7551,17255,4
user_7551,157752,3
user_7551,214273,4
user_7551,264769,3
user_7551,176352,3
user_7551,296475,3
user_7551,peach-melba-semifreddo,4
user_7551,carrot-potato-rosti,4
user_7552,141269,3
user_7552,186961,4
user_7552,88403,3
user_7552,256095,4
user_7552,139590,4
user_7552,236986,3
user_7552,kid-friendly-peanut-houmous,3
user_7552,chocolate-beetroot-brownies,3
user_7553,145777,4
user_7553,273099,3
user_7553,136751,4
user_7553,194752,3
user_7553,131807,3
user_7554,222714,4
user_7554,251554,4
user_7554,299824,4
user_7555,231342,3
user_7555,248645,4
user_7555,153016,4
user_7556,298444,3
user_7556,45962,3
user_7556,masterclass-christmas-cake,3
user_7556,172055,4
user_7556,137803,4
user_7556,116850,3
user_7557,roast-pork-belly-with-apple-wedges-cider-sauce,3
user_7557,black-eye-fritters,4
user_7557,16622,3
user_7558,122874,4
user_7558,28870,4
user_7558,26708,4
user_7558,227361,4
user_7558,201924,3
user_7558,242063,4
user_7558,144228,3
user_7558,3540,3
user_7558,103420,3
user_7559,131297,3
user_7559,tomato-sauce-with-penne,3
user_7559,27889,4
user_7559,262242,3
user_7560,140688,3
user_7560,69901,3
user_7560,20412,4
user_7560,291064,4
user_7560,299548,3
user_7560,285743,4
user_7560,244251,3
user_7561,14521,3
user_7561,195911,3
user_7561,200480,3
user_7561,71003,3
user_7562,182706,3
user_7562,133193,4
user_7562,chinese-salad,3
user_7562,special-steak-wellington,3
user_7562,174934,4
user_7562,147535,4
user_7562,283636,3
user_7562,194340,4
user_7562,239732,3
user_7563,65425,4
user_7563,233531,3
user_7563,54174,3
user_7563,297093,3
user_7563,263685,4
user_7563,18640,4
user_7563,258999,4
user_7563,298685,4
user_7564,298241,3
user_7564,135982,4
user_7564,roast-lamb-with-herby-stuffing,3
user_7564,159248,3
user_7564,159826,4
user_7564,235281,3
user_7564,risotto-stuffed-tomatoes,3
user_7565,13782,3
user_7565,298738,3
user_7565,18337,3
user_7565,298381,4
user_7565,59222,4
user_7565,james-martins-teriyaki-steak,4
user_7565,297008,4
user_7565,163940,4
user_7565,30061,3
user_7566,179522,3
user_7566,easy-lamb-casserole,4
user_7566,john-torode-chocolate-coconut-pie,3
user_7566,crispy-sweet-potato-and-pea-risotto,3
user_7566,154986,3
user_7566,163386,3
user_7566,guinness-battered-onion-rings,3
user_7566,263574,4
user_7567,179464,4
user_7567,pancakes-cherry-sauce,4
user_7567,37720,4
user_7567,54478,4
user_7567,279606,3
user_7568,272132,3
user_7568,156015,4
user_7568,186417,3
user_7568,226811,4
user_7568,300258,4
user_7568,118083,4
user_7568,162940,3
user_7568,225484,3
user_7569,180800,4
user_7569,irish-stew,3
user_7569,234775,3
user_7569,77369,3
user_7569,107510,3
user_7569,211893,3
user_7569,299291,4
user_7570,285200,4
user_7570,202923,4
user_7570,184445,4
user_7571,71288,3
user_7571,299317,3
user_7571,38775,3
user_7571,298865,4
user_7571,283028,4
user_7571,146123,3
user_7571,153156,4
user_7571,blt-dogs,4
user_7572,belgian-carbonade,4
user_7572,300107,3
user_7572,204684,4
user_7572,274463,3
user_7572,268572,3
user_7573,233208,4
user_7573,246470,3
user_7573,166444,3
user_7573,36768,4
user_7573,177808,4
user_7573,asian-spiced-duck-breasts,3
user_7573,230602,3
user_7574,218969,4
user_7574,287906,4
user_7574,fish-in-tomato-sauce,3
user_7574,prawns-in-provencale-sauce,3
user_7574,291992,3
user_7574,138964,4
user_7574,155585,4
user_7575,moroccan-spiced-veg-and-kale-salad,3
user_7575,272701,3
user_7575,103708,3
user_7575,163502,3
user_7576,129119,3
user_7576,299165,4
user_7576,245241,4
user_7576,lamb-couscous-pilaf,4
user_7577,classic-christmas-cake,3
user_7577,tiramisu,3
user_7577,fruit-nut-bulgar-wheat-salad,3
user_7577,165989,3
user_7577,280748,3
user_7577,191250,3
user_7578,296801,3
user_7578,86592,3
user_7578,19942,3
user_7579,vegetable-chilli-con-carne-recipe,4
user_7579,299230,3
user_7579,242367,4
user_7579,129519,4
user_7580,17671,3
user_7580,146161,4
user_7580,mums-muesli,3
user_7580,ham-pineapple-muffins,3
user_7580,198024,3
user_7580,296162,4
user_7580,120259,4
user_7581,121191,4
user_7581,17604,3
user_7581,161328,4
user_7581,173323,3
user_7581,174392,4
user_7581,pimms-cupcakes,4
user_7581,297754,4
user_7582,37736,4
user_7582,crushed-meringue-with-pears,4
user_7582,261669,4
user_7582,65511,4
user_7582,30019,3
user_7582,233188,4
user_7583,300060,3
user_7583,100030,3
user_7583,boxing-day-bubble-and-squeak,3
user_7583,98958,3
user_7583,37084,3
user_7583,31890,3
user_7583,136918,4
user_7583,sloppy-joe-pasta-bake,3
user_7584,19449,3
user_7584,27278,4
user_7584,15554,4
user_7584,272995,3
user_7584,223167,3
user_7584,200745,4
user_7584,256798,4
user_7584,299394,3
user_7585,18485,4
user_7585,190337,3
user_7585,17032,4
user_7585,299597,4
user_7586,226222,4
user_7586,187372,3
user_7586,50106,3
user_7586,26732,4
user_7586,93962,3
user_7586,298268,3
user_7586,15279,3
user_7587,3626,3
user_7587,190586,3
user_7587,211032,4
user_7587,118207,3
user_7587,broccoli-beans-with-citrus-butter,3
user_7587,peach-melba-semifreddo,3
user_7587,124353,4
user_7587,pumpkin-fruit-tea-bread,3
user_7587,249446,3
user_7588,236991,4
user_7588,108646,4
user_7588,chicken-drumsticks,3
user_7588,23297,3
user_7588,177947,4
user_7588,pizza-calzone,4
user_7588,297332,4
user_7589,161994,3
user_7589,217872,4
user_7589,20412,3
user_7589,208355,3
user_7589,276138,4
user_7589,2854,4
user_7589,121769,3
user_7589,226506,3
