id,ingredient
quiche-with-salad-leaves-balsamic-dressing,1 tbsp balsamic vinegar
quick-and-easy-vietnamese-pot-pho-recipe,1 reduced-salt vegetable stock cube
quick-and-easy-vietnamese-pot-pho-recipe,2 cloves garlic
quick-and-easy-vietnamese-pot-pho-recipe,2 whole star anise
quick-and-easy-vietnamese-pot-pho-recipe,1 stem lemongrass
quick-and-easy-vietnamese-pot-pho-recipe,3cm piece root ginger
quick-and-easy-vietnamese-pot-pho-recipe,1 cinnamon stick
quick-and-easy-vietnamese-pot-pho-recipe,4 tsp Thai fish sauce
quick-and-easy-vietnamese-pot-pho-recipe,4 tsp reduced-salt soy sauce
quick-and-easy-vietnamese-pot-pho-recipe,500g Asda Frozen Mixed Vegetables
quick-and-easy-vietnamese-pot-pho-recipe,325g bag Asda Ready to Wok Rice Noodles
quick-and-easy-vietnamese-pot-pho-recipe,"fresh mint and / or coriander, to serve"
quick-easy-fritters-recipe,400g Asda Frozen Mixed Vegetables
quick-easy-fritters-recipe,2 spring onions
quick-easy-fritters-recipe,200g Asda Classic Mash
quick-easy-fritters-recipe,20g Parmesan
quick-easy-fritters-recipe,1 egg yolk
quick-easy-fritters-recipe,1 tbsp plain flour
quick-easy-fritters-recipe,1 tbsp oil
quick-easy-fritters-recipe,2 tbsp reduced-fat crème fraÎche 
quick-easy-fritters-recipe,1 pinch of cayenne pepper
quick-easy-fritters-recipe,80g washed baby leaf spinach
quick-turkey-pie,600g potatoes (peeled weight)
quick-turkey-pie,"4 tbsp semi-skimmed milk, plus 300ml for the sauce"
quick-turkey-pie,15g butter
quick-turkey-pie,1 tbsp sunflower oil
quick-turkey-pie,"250g Smart Price Mushrooms, sliced"
quick-turkey-pie,"350g cooked turkey or chicken (you could use leftovers), cut into bite-sized pieces"
quick-turkey-pie,75g frozen sweetcorn
quick-turkey-pie,1 pack Chosen by you White Sauce Mix
quick-turkey-pie,"25g reduced-fat Cheddar, grated
 "
quinoa-beetroot-burger,100g quinoa
quinoa-beetroot-burger,"220g can kidney beans, drained"
quinoa-beetroot-burger,"1 red onion, chopped"
quinoa-beetroot-burger,"2 cloves garlic, crushed"
quinoa-beetroot-burger,1tbsp tomato purée
quinoa-beetroot-burger,50g fresh breadcrumbs
quinoa-beetroot-burger,"150g cooked beetroot, mashed"
quinoa-beetroot-burger,1tsp paprika
quinoa-beetroot-burger,1tbsp Worcestershire sauce
quinoa-beetroot-burger,1tsp cumin
quinoa-beetroot-burger,1tbsp chopped parsley
quinoa-beetroot-burger,rolls
quinoa-beetroot-burger,salad and coleslaw (optional)
rack-of-venison,"500g Extra Special Rack of Venison, French trimmed"
rack-of-venison,½ tbsp rapeseed oil
rack-of-venison,20g Dijon mustard
rack-of-venison,80g ground pistachio nuts
rack-of-venison,250ml Extra Special Beef Concentrate
rack-of-venison,2 heaped tbsp Extra Special Redcurrant Sauce with Port
rack-of-venison,20g unsalted butter
rack-of-venison,"½ tbsp olive oil, plus ½ tbsp for croutons"
rack-of-venison,Slices of white bread
rack-of-venison,"1 tbsp parsley, chopped"
rack-of-venison,"Vegetables, to serve 
"
rainbow-couscous-salad,125g couscous
rainbow-couscous-salad,160ml boiling water
rainbow-couscous-salad,1/2 red pepper
rainbow-couscous-salad,1/4 cucumber
rainbow-couscous-salad,A small handful of flat leaf parsley
rainbow-couscous-salad,A small handful of mint
rainbow-couscous-salad,1/2 lemon
rainbow-couscous-salad,2 tbsp olive oil
rainbow-couscous-salad,1/2 x 300g can of drained Pinto beans or mixed beans
rainbow-cupcakes,100g plain flour
rainbow-cupcakes,100g self raising flour
rainbow-cupcakes,125g Flora Original
rainbow-cupcakes,125g caster sugar
rainbow-cupcakes,2 medium eggs
rainbow-cupcakes,"Dr. Oetker Gel Food Colour in Red or Pink, Blue, and Yellow for the Icing"
rainbow-cupcakes,"80g unsalted butter, softened"
rainbow-cupcakes,120g icing sugar
rainbow-cupcakes,½tsp vanilla extract
rainbow-cupcakes,200g Asda Light Mascarpone 
rainbow-unicorn-toast,100g Total 0% Natural Fat Free Greek Recipe Strained Yoghurt
rainbow-unicorn-toast,50g blueberries
rainbow-unicorn-toast,½ banana
rainbow-unicorn-toast,¼ tsp turmeric
rainbow-unicorn-toast,6 raspberries
rainbow-unicorn-toast,1tsp matcha green tea powder 
rainbow-unicorn-toast,2 slices wholemeal bread
rainbow-vegetable-flan,"175g plain flour, plus extra for rolling out"
rainbow-vegetable-flan,"85g butter, chilled and cut into cubes"
rainbow-vegetable-flan,"15g butter, melted, for glazing"
rainbow-vegetable-flan,1 egg yolk
rainbow-vegetable-flan,3 medium courgettes
rainbow-vegetable-flan,3 large carrots
rainbow-vegetable-flan,3 large parsnips
rainbow-vegetable-flan,120ml double cream
rainbow-vegetable-flan,"2 large eggs, lightly beaten"
rainbow-vegetable-flan,"50g extra mature Cheddar, finely grated"
rainbow-vegetable-flan,1/2 tsp Dijon mustard
rainbow-vegetable-flan,1/4 tsp ground nutmeg
rainbow-vegetable-flan,1/2 tsp chopped fresh thyme leaves
raisin-and-almond-milk-ice-cream,"200g raw peanuts (not roasted, salted or flavoured)"
raisin-and-almond-milk-ice-cream,2tsp vanilla extract
raisin-and-almond-milk-ice-cream,400ml Alpro Almond Unsweetened Milk Alternative
raisin-and-almond-milk-ice-cream,100g raisins
ramen-noodle-bowl,"1 Asda Butchers Selection Sirloin Steak, 227g"
ramen-noodle-bowl,2 tsp Kikkoman Teryaki Marinade
ramen-noodle-bowl,1 tbsp Asda Stir Fry Oil
ramen-noodle-bowl,"1cm piece root ginger, grated"
ramen-noodle-bowl,"1 clove garlic, crushed"
ramen-noodle-bowl,"1 red chilli, deseeded and finely chopped"
ramen-noodle-bowl,1 reduced salt beef stock cube
ramen-noodle-bowl,2 tbsp reduced salt soy sauce
ramen-noodle-bowl,"75g carrots, cut into small cubes"
ramen-noodle-bowl,"150g savoy cabbage, shredded"
ramen-noodle-bowl,350g pack fresh Asda Good Balanced Wholewheat noodles
ramen-noodle-bowl,"2 salad onions, trimmed and chopped"
ramen-noodle-bowl,"I medium egg, hard boiled, optional"
raspberry-candy-cane-cake,500ml double cream
raspberry-candy-cane-cake,"4 x 120g bars Milkybar white chocolate bar, broken into pieces"
raspberry-candy-cane-cake,10 medium eggs
raspberry-candy-cane-cake,230g caster sugar
raspberry-candy-cane-cake,220g plain flour
raspberry-candy-cane-cake,2 tsp baking powder
raspberry-candy-cane-cake,2 tsp vanilla extract
raspberry-candy-cane-cake,4 tsp boiling water
raspberry-candy-cane-cake,2 x 200g packs raspberries
raspberry-candy-cane-cake,4 tbsp Chambord liqueur
raspberry-candy-cane-cake,About 60 candy canes
raspberry-candy-cane-cake,Cake sparklers
raspberry-candy-cane-cake,"Cake ribbon, all to decorate"
raspberry-cheesecake-brownie,284g pack Chosen by you Great To  Bake Chocolate Brownie Mix 
raspberry-cheesecake-brownie,2 x 200g packs Asda 50% Less Fat Soft Cheese
raspberry-cheesecake-brownie,2tbsp caster sugar
raspberry-cheesecake-brownie,2tbsp self-raising flour
raspberry-cheesecake-brownie,1/2 tsp vanilla extract
raspberry-cheesecake-brownie,1 medium egg
raspberry-cheesecake-brownie,"100g frozen raspberries, just thawed"
raspberry-chocolate-brownies,"225g butter, plus extra for greasing"
raspberry-chocolate-brownies,100g cocoa powder
raspberry-chocolate-brownies,4 large eggs
raspberry-chocolate-brownies,450g caster sugar
raspberry-chocolate-brownies,½tsp vanilla extract
raspberry-chocolate-brownies,"150g self-raising flour, sifted"
raspberry-chocolate-brownies,150g raspberries
raspberry-chocolate-brownies,"Icing sugar, for dusting"
raspberry-chocolate-profiteroles,115g Asda Strong White Bread Flour
raspberry-chocolate-profiteroles,"75g butter, cut into small cubes"
raspberry-chocolate-profiteroles,"3 large eggs, lightly beaten"
raspberry-chocolate-profiteroles,"200g Chosen by you Dark Chocolate (50% cocoa solids), broken into pieces"
raspberry-chocolate-profiteroles,125g granulated sugar
raspberry-chocolate-profiteroles,300ml double cream
raspberry-chocolate-profiteroles,1 level tbsp icing sugar
raspberry-chocolate-profiteroles,150g raspberries
raspberry-dark-chocolate-cupcakes,250g plain flour
raspberry-dark-chocolate-cupcakes,250g caster sugar
raspberry-dark-chocolate-cupcakes,2 tsp baking powder
raspberry-dark-chocolate-cupcakes,50g cocoa powder
raspberry-dark-chocolate-cupcakes,150g unsalted butter
raspberry-dark-chocolate-cupcakes,150g Asda Soured Cream
raspberry-dark-chocolate-cupcakes,3 medium eggs
raspberry-dark-chocolate-cupcakes,2 tsp vanilla extract
raspberry-dark-chocolate-cupcakes,"150g punnet Asda Fresh Raspberries, crushed slightly"
raspberry-dark-chocolate-cupcakes,"150g Asda Whipping Cream, lightly beaten"
raspberry-dark-chocolate-cupcakes,"A little cocoa powder, for dusting"
raspberry-mint-punch,500ml apple juice
raspberry-mint-punch,100ml Extra Special Raspberry & English Garden Mint Cordial
raspberry-mint-punch,1L Chosen by you Lemonade
raspberry-mint-punch,"Ice, fresh mint, raspberries and other fruit, to serve"
raspberry-orange-tiramisu,2 x 250g pots mascarpone
raspberry-orange-tiramisu,500g pot Asda Chosen by you British Fresh Custard
raspberry-orange-tiramisu,300g raspberries
raspberry-orange-tiramisu,4 tbsp Cointreau
raspberry-orange-tiramisu,6 tbsp orange juice
raspberry-orange-tiramisu,26-28 sponge fingers
raspberry-orange-tiramisu,"1 level tbsp cocoa, sieved"
raspberry-rhubarb-pie,1 tbsp cornflour
raspberry-rhubarb-pie,100g granulated sugar
raspberry-rhubarb-pie,300g frozen rhubarb
raspberry-rhubarb-pie,350g frozen raspberries
raspberry-rhubarb-pie,450g pack Just-roll Shortcrust Pastry Sheet
raspberry-rhubarb-pie,"1 medium egg, beaten"
raspberry-swirl,5 medium eggs
raspberry-swirl,115g caster sugar
raspberry-swirl,110g plain flour
raspberry-swirl,1 tsp baking powder
raspberry-swirl,1 tsp vanilla extract
raspberry-swirl,2 tsp boiling water
raspberry-swirl,1 tsp Dr. Oetker Gel Food Colour in Bright Red
raspberry-swirl,300ml double cream
raspberry-swirl,"1 tbsp icing sugar, plus extra to decorate"
raspberry-swirl,"200g pack raspberries, crushed with a fork"
raspberry-swirl,2 tbsp Chambord liqueur
raspberry-swirl,"Berries, to decorate"
raspberry-tiramisu,5 trifle sponges
raspberry-tiramisu,2 tbsp Asda Extra Special Raspberry Jam
raspberry-tiramisu,6 tbsp sweet sherry (or Marsala)
raspberry-tiramisu,213g can peaches in juice
raspberry-tiramisu,225g fresh raspberries
raspberry-tiramisu,250g mascarpone
raspberry-tiramisu,500g Asda Extra Special Creamy Custard
raspberry-tiramisu,"
300ml double cream"
raspberry-tiramisu,"Shaved dark chocolate, to decorate
"
raspberry-traybake,"125g butter, melted"
raspberry-traybake,150g honey
raspberry-traybake,125g demerara sugar
raspberry-traybake,350g porridge oats
raspberry-traybake,50g pumpkin seeds
raspberry-traybake,25g Asda Golden Linseeds
raspberry-traybake,300g Asda Frozen for Freshness Raspberries
ratatouille-with-fish,4 baking potatoes
ratatouille-with-fish,4 tbsp olive oil
ratatouille-with-fish,"1 red onion, halved and sliced"
ratatouille-with-fish,"1 garlic clove, crushed"
ratatouille-with-fish,"1 aubergine, cubed"
ratatouille-with-fish,"2 courgettes, sliced"
ratatouille-with-fish,"2 peppers (1 red and 1 yellow), de-seeded and sliced"
ratatouille-with-fish,"300g tomatoes, chopped"
ratatouille-with-fish,"2 basil leaves, shredded"
ratatouille-with-fish,600g river cobbler fillet
ready-in-minutes-rosti-with-salmon,"800g baking potatoes, peeled"
ready-in-minutes-rosti-with-salmon,"2 large carrots, grated"
ready-in-minutes-rosti-with-salmon,"3 spring onions, trimmed and chopped"
ready-in-minutes-rosti-with-salmon,"100g butter, melted"
ready-in-minutes-rosti-with-salmon,120g pack Extra Special Maple Smoked Salmon
ready-in-minutes-rosti-with-salmon,6 tbsp creme fraiche
ready-in-minutes-rosti-with-salmon,1 tbsp snipped fresh chives
really-easy-chocolate-fudge,25g butter
really-easy-chocolate-fudge,275g caster sugar
really-easy-chocolate-fudge,150ml evaporated milk
really-easy-chocolate-fudge,1/2 tsp vanilla extract
really-easy-chocolate-fudge,75g mini marshmallows
really-easy-chocolate-fudge,2 x 100g bags milk chocolate drops
really-simple-chicken-biryani,250g basmati rice
really-simple-chicken-biryani,2 tbsp sunflower oil
really-simple-chicken-biryani,"1 large onion, diced"
really-simple-chicken-biryani,"1 clove garlic, finely chopped"
really-simple-chicken-biryani,"2 peppers (red and yellow), de-seeded and cut into small pieces"
really-simple-chicken-biryani,1-2 level tbsp Asda Medium Curry Powder
really-simple-chicken-biryani,"1 chicken stock cube, crumbled"
really-simple-chicken-biryani,50g raisins
really-simple-chicken-biryani,"350g leftover roast chicken, skinless and boneless, cut into bite-sized pieces"
really-simple-chicken-biryani,150g frozen peas
really-simple-chicken-biryani,25g flaked almonds (optional)
really-simple-chicken-biryani,"Mango chutney, to serve"
red-flannel-hash,"600g potatoes, cubed"
red-flannel-hash,6 rashers streaky bacon
red-flannel-hash,4 tbsp sunflower oil
red-flannel-hash,"1 large red onion, chopped"
red-flannel-hash,"250g Asda Vacuum-Packed Cooked Beetroot, chopped"
red-flannel-hash,3 tbsp chopped fresh parsley
red-flannel-hash,"1 large gherkin, chopped"
red-flannel-hash,4 large free-range eggs
red-flannel-hash,340g can Asda corned beef
red-lentil-vegetable-curry,1/2 medium onion
red-lentil-vegetable-curry,1/2 medium cauliflower
red-lentil-vegetable-curry,100g green beans
red-lentil-vegetable-curry,2cm piece of fresh ginger
red-lentil-vegetable-curry,2 tbsp vegetable oil
red-lentil-vegetable-curry,2 tsp mild curry powder
red-lentil-vegetable-curry,1 plump clove of garlic
red-lentil-vegetable-curry,1 reduced-salt vegetable stock cube
red-lentil-vegetable-curry,"100g red lentils, rinsed"
red-lentil-vegetable-curry,2 tsp balsamic vinegar
red-lentil-vegetable-curry,2 small pinches of salt
red-lentil-vegetable-dahl,"1 small onion, finely chopped"
red-lentil-vegetable-dahl,2 tbsp oil
red-lentil-vegetable-dahl,1 and 1/2 level tsp tumeric
red-lentil-vegetable-dahl,1 and a 1/2 level tsp cumin
red-lentil-vegetable-dahl,1 tbsp Asda Garam Masala
red-lentil-vegetable-dahl,"1 red chilli, de-seeded and chopped (or 1/2 tsp crushed dried chillies)"
red-lentil-vegetable-dahl,"2 tomatoes, chopped"
red-lentil-vegetable-dahl,"200g red lentils, rinsed"
red-lentil-vegetable-dahl,500ml vegetable stock (made with 1 stock cube)
red-lentil-vegetable-dahl,"250g Asda Frozen Broccoli, Cauliflower & Baby Carrots"
red-lentil-vegetable-dahl,100g frozen peas
red-lentil-vegetable-dahl,"4 Asda Chosen by you Naan Breads, to serve"
red-onion-bhajis,"2 large red onions, sliced"
red-onion-bhajis,"2 eggs, beaten"
red-onion-bhajis,125g plain flour
red-onion-bhajis,1/2 tsp cumin
red-onion-bhajis,1/2 tsp turmeric
red-onion-bhajis,"1 tbsp fresh coriander, chopped, plus a few leaves, to garnish"
red-onion-bhajis,2 tbsp vegetable oil
red-onion-bhajis,"1 ripe mango, peeled and stoned"
red-onion-bhajis,1 tsp cider vinegar
red-onion-bhajis,2 tbsp apple juice
red-onion-chutney,"700g red onions, halved and very thinly sliced"
red-onion-chutney,2 tbsp sunflower oil
red-onion-chutney,1 bay leaf
red-onion-chutney,1 sprig of fresh thyme
red-onion-chutney,50g soft brown sugar
red-onion-chutney,3 tbsp balsamic vinegar
red-onion-chutney,150ml red wine
red-onion-chutney,75ml apple juice
red-onion-relish,"2 red onions, halved and finely sliced"
red-onion-relish,2 level tbsp brown sugar
red-onion-relish,4 tbsp red wine (or red grape juice)
red-onion-relish,"1 tsp fresh thyme leaves, chopped"
red-onion-relish,3 tbsp balsamic vinegar
red-peppers-with-cous-cous,2 x 110g packs Asda Mediterranean Style Tomato Cous Cous
red-peppers-with-cous-cous,"5 sundried tomatoes, roughly chopped"
red-peppers-with-cous-cous,"10 pitted Kalamata olives, chopped"
red-peppers-with-cous-cous,"75g Apetina Light Salad Cheese, crumbled "
red-peppers-with-cous-cous,"2tbsp roughly chopped parsley, plus extra to garnish"
red-peppers-with-cous-cous,"3 Extra Special Sweet Pointed Peppers, halved and deseeded"
red-peppers-with-cous-cous,1tbsp rapeseed oil  
red-plum-clafoutis,20g unsalted butter 
red-plum-clafoutis,3tbsp caster sugar
red-plum-clafoutis,"300g plums, halved and stoned"
red-plum-clafoutis,3 eggs
red-plum-clafoutis,300ml semi-skimmed milk
red-plum-clafoutis,75g plain flour
red-plum-clafoutis,1tsp vanilla extract
red-plum-clafoutis,½tsp cinnamon
red-plum-clafoutis,"2tbsp icing sugar, plus a little extra,  to serve"
red-velvet-bites,"50g butter, softened"
red-velvet-bites,150g caster sugar
red-velvet-bites,"1 large egg, lightly beaten"
red-velvet-bites,10g coca powder
red-velvet-bites,10g tube Dr. Oetker Gel Food Colour in Bright Red
red-velvet-bites,125ml milk
red-velvet-bites,1/2 tsp bicarbonate of soda
red-velvet-bites,1 1/2tsp white wine vinegar
red-velvet-bites,150g plain flour 
red-velvet-bites,30g icing sugar
red-velvet-bites,100g full-fat soft cheese
red-velvet-pancakes,100ml soured cream 
red-velvet-pancakes,1tbsp milk 
red-velvet-pancakes,"1 large egg, beaten "
red-velvet-pancakes,125ml buttermilk 
red-velvet-pancakes,1tsp pure vanilla extract 
red-velvet-pancakes,140g self raising flour 
red-velvet-pancakes,1/2tbsp cocoa powder 
red-velvet-pancakes,1tsp baking powder 
red-velvet-pancakes,25g caster sugar 
red-velvet-pancakes,Red food colouring 
red-velvet-pancakes,"30g butter, melted"
red-velvet-pancakes,"Strawberries, melted plain chocolate and cocoa powder to serve"
Red-wine-brownie-recipe,"200g plain chocolate, roughly chopped"
Red-wine-brownie-recipe,170g salted butter
Red-wine-brownie-recipe,250ml Asda Extra Special Cabernet Sauvignon 
Red-wine-brownie-recipe,250g caster sugar
Red-wine-brownie-recipe,75g light brown soft sugar
Red-wine-brownie-recipe,130g plain flour
Red-wine-brownie-recipe,"3 eggs, beaten"
Red-wine-brownie-recipe,1 tbsp vanilla extract
Red-wine-brownie-recipe,"2 tsp instant coffee, dissolved in 1tbsp boiling water"
Red-wine-brownie-recipe,"1 tbsp cocoa, to dust"
reduced-sugar-carrot-cake,"250g carrots, grated"
reduced-sugar-carrot-cake,150g sultanas (or raisins)
reduced-sugar-carrot-cake,"1 orange, zest of"
reduced-sugar-carrot-cake,125ml freshly squeezed orange juice
reduced-sugar-carrot-cake,275g self-raising flour
reduced-sugar-carrot-cake,1 level tsp baking powder
reduced-sugar-carrot-cake,1 level tsp mixed spice
reduced-sugar-carrot-cake,"6 level tbsp Silver Spoon Truvia sweetener, (plus 2 level tsp for the topping)"
reduced-sugar-carrot-cake,"75g pecans (or walnuts),roughly chopped"
reduced-sugar-carrot-cake,2 large eggs
reduced-sugar-carrot-cake,150ml sunflower oil
reduced-sugar-carrot-cake,"200g reduced-fat mascarpone, for the topping"
rhubarb-and-strawberry-eton-mess,400g rhubarb
rhubarb-and-strawberry-eton-mess,2 1/2 level tbsp caster sugar
rhubarb-and-strawberry-eton-mess,400g Asda Extra Special Strawberries
rhubarb-and-strawberry-eton-mess,300ml pot double cream
rhubarb-and-strawberry-eton-mess,1/4 tsp Asda Extra Special Vanilla Extract
rhubarb-and-strawberry-eton-mess,2 x 150ml pot Asda Extra Special Timperley Rhubarb Yogurt
rhubarb-and-strawberry-eton-mess,"8 Asda Extra Special Meringue Nests, broken into large pieces"
rhubarb-cheesecake,"400g rhubarb (trimmed weight), cut into 2cm pieces"
rhubarb-cheesecake,150g caster sugar
rhubarb-cheesecake,200g ginger nut biscuits
rhubarb-cheesecake,75g butter
rhubarb-cheesecake,2 x 250g packs Asda Soft Cheese
rhubarb-cheesecake,2 large free-range eggs
rhubarb-cheesecake,200g pot Asda Greek-Style Yogurt with Honey
rhubarb-cheesecake,½ tsp vanilla extract
rhubarb-cheesecake,1 tsp cornflour
rhubarb-chutney,"400g rhubarb, cut into 1cm pieces"
rhubarb-chutney,"1 orange, zest and juice of"
rhubarb-chutney,"300g Bramley cooking apples (weighed, peeled and cored), cut into 1cm pieces"
rhubarb-chutney,"300g red onion, chopped"
rhubarb-chutney,550ml red wine vinegar
rhubarb-chutney,550g granulated sugar
rhubarb-chutney,"250g dried apricots, cut into small pieces"
rhubarb-chutney,100g sultanas
rhubarb-chutney,2 tsp mustard seeds
rhubarb-chutney,25g grated root ginger
rhubarb-chutney,1/2 tsp salt
rhubarb-crumble-flan,"400g rhubarb (trimmed weight), cut into 2cm pieces"
rhubarb-crumble-flan,75g caster sugar
rhubarb-crumble-flan,300g ready-to-roll shortcrust pastry
rhubarb-crumble-flan,"100g plain flour, plus extra for rolling out"
rhubarb-crumble-flan,1 level tsp ground cinnamon
rhubarb-crumble-flan,"50g butter, plus extra for greasing"
rhubarb-crumble-flan,100g demerara sugar
rhubarb-crumble-flan,"75g almonds, roughly chopped"
rhubarb-crumble-flan,50g ground almonds
rhubarb-crumble-flan,3 tbsp apricot jam (or shredless orange marmalade)
rhubarb-crumble-ice-cream,"700g forced rhubarb, thickly sliced"
rhubarb-crumble-ice-cream,300ml double cream
rhubarb-crumble-ice-cream,"397g can condensed milk, chilled "
rhubarb-crumble-ice-cream,50g flour
rhubarb-crumble-ice-cream,50g butter
rhubarb-crumble-ice-cream,50g rolled oats
rhubarb-crumble-ice-cream,50g caster sugar
rhubarb-crumble-ice-cream,1tsp ground mixed spice
rhubarb-custards,1 vanilla pod
rhubarb-custards,150ml single cream
rhubarb-custards,250ml semi-skimmed milk
rhubarb-custards,"400g rhubarb, cut into 2cm pieces"
rhubarb-custards,150g caster sugar
rhubarb-custards,2 level tbsp seedless raspberry jam
rhubarb-custards,"3 large eggs, plus 1 extra yolk"
rhubarb-ginger-crumble,"800g rhubarb, cut into 2cm pieces"
rhubarb-ginger-crumble,"2 balls stem ginger in syrup, drained and chopped"
rhubarb-ginger-crumble,3 tbsp ginger syrup from the stem ginger jar
rhubarb-ginger-crumble,"100g caster sugar, plus 75g for the crumble"
rhubarb-ginger-crumble,50g Asda Scottish Porridge Oats (not instant oats)
rhubarb-ginger-crumble,100g plain flour
rhubarb-ginger-crumble,"75g butter, chilled and cut into small cubes"
rhubarb-ginger-crumble,25g sunflower seeds
rhubarb-ginger-crumble,25g poppy seeds
rhubarb-ginger-crumble,"Custard or cream, to serve"
rhubarb-ginger-sponge,"400g rhubarb, chopped"
rhubarb-ginger-sponge,200g sugar
rhubarb-ginger-sponge,"3 balls stem ginger, finely chopped"
rhubarb-ginger-sponge,100g butter
rhubarb-ginger-sponge,2 free-range eggs
rhubarb-ginger-sponge,100g self-raising flour
rhubarb-ginger-sponge,"Cream, to serve"
rhubarb-meringue-flan,500g Jus-Rol Shortcrust Pastry
rhubarb-meringue-flan,"Flour, for rolling"
rhubarb-meringue-flan,75g Asda Strawberry Jam
rhubarb-meringue-flan,"600g rhubarb, trimmed and cut into 2cm pieces"
rhubarb-meringue-flan,"50g caster sugar, plus 175g for the meringue"
rhubarb-meringue-flan,"Finely grated zest of 1 orange, plus 100ml juice"
rhubarb-meringue-flan,25g cornflour
rhubarb-meringue-flan,"3 large eggs, separated"
rhubarb-orange-trifle,1 orange
rhubarb-orange-trifle,150g caster sugar
rhubarb-orange-trifle,"400g rhubarb (trimmed weight), cut into 4cm pieces"
rhubarb-orange-trifle,4 Asda Trifle Sponges
rhubarb-orange-trifle,4 tsp Asda Shredless Orange Marmalade
rhubarb-orange-trifle,3 tbsp Cointreau (or orange liqueur or orange juice)
rhubarb-orange-trifle,500g pot Asda Extra Special Creamy Custard
rhubarb-orange-trifle,250g pot Asda Mascarpone
rhubarb-orange-trifle,300ml double cream
rhubarb-tart,400g rhubarb
rhubarb-tart,2 tbsp sugar
rhubarb-tart,100ml apple juice
rhubarb-tart,500g puff pastry
rhubarb-tart,1 level tbsp caster sugar
rhubarb-tart,100g soft cheese
rhubarb-tart,1 large egg yolk
rhubarb-tart,"Cream, ice cream or custard to serve"
rhubarb-vanilla-jam,"700g rhubarb (trimmed weight), cut into 2cm pieces"
rhubarb-vanilla-jam,700g jam sugar (with pectin added)
rhubarb-vanilla-jam,"1 vanilla pod, cut in half lengthways"
rhubarb-vanilla-jam,"1 orange, juice of"
rib-eye-steak-with-dukkah-crust-fattoush-salad,4 x 250g Aberdeen Angus Rib-eye Steak
rib-eye-steak-with-dukkah-crust-fattoush-salad,12.5g sesame seeds
rib-eye-steak-with-dukkah-crust-fattoush-salad,12.5g nibbed hazelnuts
rib-eye-steak-with-dukkah-crust-fattoush-salad,"12.5g cashews, finely chopped"
rib-eye-steak-with-dukkah-crust-fattoush-salad,4.5g ground coriander
rib-eye-steak-with-dukkah-crust-fattoush-salad,2.5g ground cumin
rib-eye-steak-with-dukkah-crust-fattoush-salad,"6.5g Bodrum sumac, plus extra for dusting"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"2.5g paprika, plus 1 tsp extra for the sauce"
rib-eye-steak-with-dukkah-crust-fattoush-salad,¼ tsp dried thyme
rib-eye-steak-with-dukkah-crust-fattoush-salad,"3.5g sea salt flakes, crushed"
rib-eye-steak-with-dukkah-crust-fattoush-salad,¼ tsp black pepper
rib-eye-steak-with-dukkah-crust-fattoush-salad,"1 large pitta bread, cut into small pieces"
rib-eye-steak-with-dukkah-crust-fattoush-salad,160ml extra virgin olive oil
rib-eye-steak-with-dukkah-crust-fattoush-salad,"150g ripe tomatoes, diced"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"150g cucumber, diced"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"3 spring onions, sliced"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"20g red onion, diced"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"50g hearts of Romaine lettuce, chopped"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"40g flat-leaf parsley, finely chopped"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"8g fresh mint, chopped"
rib-eye-steak-with-dukkah-crust-fattoush-salad,1 ½ tsp Egyptian dried mint
rib-eye-steak-with-dukkah-crust-fattoush-salad,15ml fresh lemon juice
rib-eye-steak-with-dukkah-crust-fattoush-salad,20ml Melis Pomegranate Sauce
rib-eye-steak-with-dukkah-crust-fattoush-salad,3 cloves garlic
rib-eye-steak-with-dukkah-crust-fattoush-salad,1 tsp white wine vinegar
rib-eye-steak-with-dukkah-crust-fattoush-salad,1.25g salt
rib-eye-steak-with-dukkah-crust-fattoush-salad,"15g fresh coriander, finely chopped"
rib-eye-steak-with-dukkah-crust-fattoush-salad,"½ lemon, grated zest of"
rib-eye-steak-with-dukkah-crust-fattoush-salad,½ tsp chilli powder
rib-eye-steak-with-dukkah-crust-fattoush-salad,½ tsp ground cumin
rib-eye-steak-with-dukkah-crust-fattoush-salad,"4 radishes, sliced"
rice-burgers-and-coleslaw,1tsp rapeseed oil 
rice-burgers-and-coleslaw,"4 spring onions, chopped "
rice-burgers-and-coleslaw,"1 clove garlic, crushed"
rice-burgers-and-coleslaw,1tsp allspice powder 
rice-burgers-and-coleslaw,240g Arborio rice
rice-burgers-and-coleslaw,400ml 50% fat coconut milk
rice-burgers-and-coleslaw,1 reduced-salt veg stock cube  
rice-burgers-and-coleslaw,200g frozen peas  
rice-burgers-and-coleslaw,Juice and zest 1 lemon
rice-burgers-and-coleslaw,"25g pack coriander, chopped "
rice-burgers-and-coleslaw,2tbsp polenta
rice-burgers-and-coleslaw,"½ red cabbage, finely sliced "
rice-burgers-and-coleslaw,"2 carrots, peeled and grated "
rice-burgers-and-coleslaw,"2 sticks celery, finely sliced "
rice-burgers-and-coleslaw,"1 yellow pepper, deseeded and cut into thin strips "
